,index,1_dallas,2_sanantonio,3_houston,4_corpuschristi,5_mcallen,6_laredo,7_delrio,8_sanangelo,9_sansaba,10_abilene,11_wichitafalls,12_amarillo,13_lubbock,14_midland,15_fortstockton,16_pecos
0,0.0,21272.688408323276,12276.443479465495,16619.150324269074,1535.1885760042771,3448.070749554611,742.8596507468075,421.1641098945568,310.24799546183334,444.2898370025133,600.2022117939285,438.55719367933847,27.476770125391283,62.937105420387795,901.544096777669,37.15018992256293,167.6349096487855
1,1.6105100000000006,21103.572328628496,12178.846788629302,16487.02948007907,1522.9839562316072,3420.6588777459306,736.953979141681,417.81589072233214,307.7815500498307,440.75777024913094,595.430654803369,435.0707009571502,27.258332119010156,62.43676073749058,894.3768972026794,36.85484904420163,166.30222624762683
2,3.221020000000001,20838.299158610782,12025.757953977507,16279.786530579804,1503.8399565492593,3377.660990472699,727.6904234194645,412.5639199142748,303.912717504171,435.21741863930833,587.94605575702,429.60183614945305,26.91569324924894,61.65192690990194,883.1345259578025,36.39158138106686,164.21179728845655
3,4.831530000000002,20701.96400096602,11947.079094730221,16173.275569863883,1494.0010413869388,3355.5625485556507,722.9294883816125,409.8647088782911,301.92436001223734,432.3699964515233,584.0994021703657,426.79115406786343,26.7395965700371,61.24856744613824,877.3565935122826,36.15348843755138,163.13743699157985
4,6.442040000000002,20795.76876240035,12001.213712308821,16246.559933433056,1500.770660504401,3370.76727716645,726.2052272529735,411.7218882857563,303.29243999541376,434.32915184212317,586.7460740065244,428.72503060188455,26.860759058629274,61.52609702049223,881.3320726476641,36.317307163047424,163.87664552064933
5,8.052550000000004,21077.963126411898,12164.06774812763,16467.022456370883,1521.1358139597492,3416.5079054105345,736.0596848875012,417.3088707984922,307.40805688805597,440.22291033579154,594.708099218591,434.5427423070306,27.225254110772866,62.360993677460364,893.29157010916,36.810125654856094,166.10041836056755
6,9.663060000000003,21431.514755463504,12368.101977737591,16743.232381407906,1546.650615452134,3473.8147679560916,748.4059964884119,424.3086093502508,312.5643719762142,447.60699798039076,604.6834472172526,441.8315535414848,27.681917446052463,63.40700703139376,908.2752138291935,37.42756102149079,168.88650699471765
7,11.273570000000003,21633.34798844566,12484.579699284708,16900.91329013835,1561.2163378274502,3506.529733435563,755.4541778035469,428.3045741424966,315.50797528334476,451.8223774595662,610.3781083961386,445.99254224911124,27.942614412973942,64.0041482679742,916.8289779908229,37.78003847022918,170.4770109839478
8,12.884080000000004,21945.1502570618,12664.520422053787,17144.50679717961,1583.7182083744935,3557.0694800544907,766.3425676450307,434.47774428461344,320.0554037494504,458.3345105967335,619.1755113230081,452.4206497493197,28.34535237889971,64.92664249501,930.0432689745036,38.32456360381986,172.93410263707895
9,14.494590000000006,22532.857581597786,13003.685628333547,17603.649345862654,1626.1313511490894,3652.330426679303,786.865787346558,446.1133790227158,328.6267237375808,470.6090471485458,635.7574886125349,464.53680874182623,29.104461841104126,66.66542591206901,954.9505143070267,39.35092370961875,177.56540557150134
10,16.105100000000007,23113.821342298084,13338.959131849175,18057.523528885667,1668.0578303688296,3746.4983151648107,807.1535162920688,457.6155023302991,337.09969333754503,482.7427412821423,652.1491983697276,476.5139425968227,29.854861010101448,68.3842579069152,979.5719650069848,40.365506992834504,182.14356728124122
11,17.715610000000005,23341.339982632642,13470.259871792281,18235.270996094074,1684.4771945208927,3783.376605000949,815.0986530069554,462.11999578226124,340.41790120761266,487.49457225380837,658.5685652373265,481.2044609976759,30.14873441527331,69.05739166307156,989.2142858628781,40.762840914016024,183.9364796759423
