,index,1_dallas,2_sanantonio,3_houston,4_corpuschristi,5_mcallen,6_laredo,7_delrio,8_sanangelo,9_sansaba,10_abilene,11_wichitafalls,12_amarillo,13_lubbock,14_midland,15_fortstockton,16_pecos
0,0.0,34259.87740848873,19771.334988113987,26765.307788738603,2472.4365535406496,5553.1524228652,1196.3828961242416,678.2890106262831,499.6574991712375,715.5332253909181,966.6316641162404,706.3007459925118,44.25161305464394,101.3608376505888,1451.9457833014044,59.83075237218686,269.9776983384657
1,2.5937424601000023,33987.514270979496,19614.15454155539,26552.525847962155,2452.780891350567,5509.005329198602,1186.8717529474693,672.8966701672235,495.6852641707531,709.8447965639283,958.9470238673741,700.6857145985003,43.89981646098707,100.55502753533601,1440.402936713888,59.355102934177204,267.8313983940657
2,5.187484920200005,33560.28917793427,19367.603442460328,26218.759005364096,2421.949288422149,5439.756801766189,1171.9527038212825,664.4383186611391,489.4544706676426,700.9220048927929,946.8930022572388,691.878053137056,43.34799313484793,99.29104480766622,1422.2969854003013,58.60900573002201,264.4647416510323
3,7.781227380300007,33340.720043195804,19240.89035285398,26047.222038021497,2406.1036171640803,5404.167040074363,1164.2851703334713,660.091212295577,486.2522010433086,696.3362029851432,940.6979281893962,687.3514215378351,43.064387672010476,98.64143035768015,1412.9915674174672,58.2255546635609,262.7344736493094
4,10.37496984040001,33491.7935495334,19328.07469581049,26165.247238393284,2417.006156448944,5428.654407549343,1169.5607805431869,663.0822183030938,488.4555075370141,699.4914423332582,944.960419648248,690.4659490346414,43.259521071513056,99.08839451247299,1419.39411631979,58.48938635915954,263.92497637746106
5,12.968712300500012,33946.27039471764,19590.352749037043,26520.304336209887,2449.804439740317,5502.320146742723,1185.4314831081704,672.08010950968,495.08374969878327,708.983399324896,957.7833408725336,699.8354319128962,43.84654399794083,100.43300392748675,1438.655006576504,59.28307546840232,267.50638477387776
6,15.562454760600014,34515.668828821545,19918.951916166177,26965.14318258126,2490.8962826918178,5594.613421940968,1205.315341404553,683.3532584446727,503.388046711413,720.8755463173995,973.8487385778581,711.5741352940971,44.58200486604198,102.11761889413002,1462.7863146240552,60.277461300721164,271.9934083800629
7,18.156197220700015,34840.72326887164,20106.540451495028,27219.089862900728,2514.354524234488,5647.301200995311,1216.666507894391,689.7887997022326,508.12874927357984,727.6644571224064,983.0200473530658,718.2754492176165,45.00185993823869,103.0793208270552,1476.562237344001,60.84512975668883,274.55493095975794
8,20.74993968080002,35342.883940500615,20396.336784921856,27611.399641925746,2550.594011769207,5728.6959683225605,1234.2023686179991,699.7307519478131,515.4524282925277,738.1523126611456,997.1883527408183,728.6279806277772,45.6504734597418,104.56500700463862,1497.8439851161286,61.72209292958795,278.51210163804217
9,23.34368214090002,36289.392463739074,20942.56574128747,28350.853308005277,2618.9008023391216,5882.114675471287,1267.255219179506,718.4700580498744,529.2566248466115,757.920576523205,1023.8937929853741,748.141175846799,46.87302683971663,107.36533508564632,1537.9573527966104,63.37505614357813,285.9708613269588
10,25.937424601000025,37225.040409984504,21482.527071434426,29081.82221850567,2686.4238163873056,6033.773001556083,1299.9288095235406,736.9943426579704,542.9024271170499,777.4620122623035,1050.2928054664308,767.4304696916093,48.08155220537851,110.13353120166605,1577.6104453634,65.00905266702993,293.34403654211195
11,28.531167061100025,37591.46145542972,21693.9882261202,29368.086291919484,2712.867366547844,6093.165856120081,1312.7245316542324,744.2488744072899,548.2464340738726,785.1148835604814,1060.6312600003673,774.9845964813674,48.554838263141846,111.21761984729345,1593.1394995250246,65.64896292043198,296.231539882902
