,1_dallas,2_sanantonio,3_houston,4_corpuschristi,5_mcallen,6_laredo,7_delrio,8_sanangelo,9_sansaba,10_abilene,11_wichitafalls,12_amarillo,13_lubbock,14_midland,15_fortstockton,16_pecos
0,20268.91285242465,10003.738608385636,15275.678352993282,1380.833872257684,2291.7043450622227,504.0645058690113,392.376955452628,342.5037592030294,478.01988953864605,679.9178019846406,691.0906955142862,47.15850957092401,102.05771134439308,1548.466002665693,67.1200954024487,326.4318748484448
1,20076.114814525172,9874.402668572835,14917.01508157356,1338.366232480582,2216.8615673171043,487.6027018569705,383.482922713909,337.4919870171163,472.734012009862,670.5230387107098,686.2190487812898,46.839342061372655,101.36698753109461,1553.9215124244165,67.35657094330276,327.58195000393954
2,19470.880343939098,9470.906318209114,14218.22612363304,1259.6752178916906,2079.0115295983956,457.2823373228538,364.55425614398007,324.24975758118615,458.2320069311634,645.5262521707211,671.3170529238116,45.85101334484982,99.22810384325109,1534.3231270520323,66.50705568519324,323.4504174613482
3,18259.947137389096,8713.51166850703,13089.671443283332,1132.1423976714461,1855.2790754036125,408.0719803177958,332.81687183270304,301.1575614124277,429.71659307680153,600.8895675605519,640.6987963131535,43.81816646268347,94.82873452061668,1482.6614404709294,64.26771860836645,312.5596254262175
4,18163.66883383576,8560.3165659063,12826.258042925658,1099.4340212945042,1796.9183370154658,395.23543060266525,325.86138557513135,297.2178120760755,427.18837391716835,594.0321033822619,638.510057445562,43.67167641519507,94.51170925587817,1473.742373733065,63.881111082391925,310.6793983678724
5,17951.59061666554,8387.1239369794,12496.407983817946,1055.8176623148638,1717.8707475770716,377.84877067148693,316.81569406273854,292.4725501424146,422.8440815958201,585.3511696141765,635.6704724351764,43.4940701300985,94.1273440343676,1449.2887259147747,62.82113871510974,305.5243287115375
6,18211.92968819401,8474.758020524703,12380.785186777606,1050.3640800185472,1711.3768095707946,376.42041728928444,321.21885864828266,300.18725819123233,430.29439419612913,599.5900674361594,641.9928176095791,43.905346126784195,95.01740369347321,1469.641072569938,63.70333531923705,309.8148037137483
7,18573.453290079553,8601.337781048589,12113.566431312947,1046.7711998737873,1715.5578722190141,377.3400495631085,331.70118963336733,316.1926795836094,441.6938293590231,627.8148717364736,651.1813935117435,44.510400486248116,96.32682724667026,1505.7096616016477,65.26677108900691,317.4184173032557
8,18767.138202365357,8567.617233016263,11861.168602020618,1051.8865179334753,1737.3160808732582,382.12580681732294,333.0521904544598,315.70530997791707,446.0720052353906,628.4881583359097,651.7442298769129,44.5038668085313,96.31268744029158,1488.0647901959342,64.50193321069595,313.6987047331953
9,19278.713541116376,8738.687892148335,12214.182491865844,1119.3709054718036,1866.065669614508,410.4445111779128,349.96475405723396,326.86623550626445,458.65067362626246,649.6716222844776,664.3577235742605,45.337025576677085,98.11576132530466,1506.8185726340344,65.31483815290014,317.65218666384806
10,19227.620895703207,8754.923842331267,12414.005579782463,1150.4418775227591,1923.4777097188125,423.07239299367234,354.57491725112254,327.22651159451505,457.7837435216004,649.9425143671208,658.4482992005593,44.90846642708782,97.18829846906237,1507.4059591202447,65.34029911679903,317.776013516762
11,18490.017363054085,8517.386567810927,12378.078885968109,1147.4851178363058,1918.191377067367,421.9096545882792,348.25802966347857,317.9138002658781,440.96074669910826,630.2145779743714,634.4031280865959,43.27703909805272,93.65765806204074,1479.5271157880813,64.13185758760599,311.8988789320455
12,17534.87217073907,8214.97956968984,12281.287367622444,1123.033249815898,1869.7371572941763,411.2520615179223,335.9536636955394,304.3598654542936,418.62037116997607,602.1975978403476,603.3149349280355,41.16983126078282,89.09736107311026,1452.7275185553285,62.970197260603044,306.2492600480592
13,16527.54655267077,7845.544616803767,11918.107107863314,1090.5049846446557,1815.402279831011,399.3010071775422,319.89211268722477,285.5957496838024,394.38924273160336,565.5830813835804,572.2517399035938,39.07013412753084,84.55331831421438,1405.2285753967847,60.91129923453821,296.23601530011473
14,15850.809468242833,7574.695096617356,11649.478289752979,1060.0411123216722,1761.8454381106346,387.5210832026835,306.36122169460526,270.723492557411,377.06829739744404,537.1740148072013,549.9387752576587,37.55708372076766,81.27886237682483,1371.9348270424055,59.46814222495321,289.21736543803
15,15538.04230243481,7473.268300694593,11553.336577858241,1056.0721310354966,1757.4553989786432,386.5554861741747,302.68097659762725,265.4553319202836,369.26584880563297,526.5700558315339,539.7218794244557,36.86722068220142,79.78590079899396,1356.855883220971,58.814527521033,286.0385756590542
16,15678.332856620165,7510.809209915086,11655.990520488062,1062.9135870962473,1767.4741480973887,388.7591281207666,304.77316178794484,267.5460883991384,372.9905328384096,530.9821656902524,545.9864695466923,37.298382778602424,80.71899680176222,1353.1027786170446,58.65184475070594,285.2473842668939
17,17224.92856700841,8090.440067303523,12713.927623583195,1138.3790252123777,1883.620245462102,414.30567181123064,328.4627468812221,290.8944139746459,408.1474105311366,578.1656378291149,601.4021723820117,41.10231649374915,88.95124952997418,1397.6733403855549,60.58380861229095,294.64329739388313
18,19209.920282763356,9167.60090442715,14028.74765476646,1255.9824447016197,2078.1105748087252,457.0841706911747,367.34171307786124,328.74781466169145,456.9435439322099,652.0012687854403,668.8720231272389,45.69588051737327,98.89237437532059,1482.0594853068242,64.2416261478454,312.4327273526044
19,20070.150999666417,9567.004136858537,14587.89153313424,1320.9984987909768,2192.9069247825646,482.33383500751904,384.8644566901479,342.5466152665838,477.0910315472362,679.6821828084226,693.7891284389702,47.36899609200522,102.51323406565473,1506.8331869322406,65.31547162698878,317.6552675017579
20,20814.984042047432,9813.882152382477,15191.885215044522,1375.3429382328302,2282.906764519058,502.1294621541066,399.4799946711651,354.74717628156907,494.7672065614198,704.112289568981,715.3303796862637,48.81342269140572,105.63917833914954,1523.616258479922,66.04295376833849,321.19330417908486
21,21991.35975111876,10406.474129859029,16145.653810712174,1474.716585439687,2454.3812368644994,539.8455817566147,427.7885450633548,378.72006116905857,522.3849346094247,749.8073856246234,752.297265690221,51.32986009507102,111.08510622143893,1583.3415780795108,68.63181858200896,333.7839894245171
22,22046.61483747769,10404.419858657637,16090.403244077039,1472.5578495684608,2452.2763794929315,539.3826145797142,426.6820531968637,377.230490250918,523.1998234434384,747.7890484483466,746.8750085567068,50.91424636501689,110.18565909135445,1593.887707962238,69.08895308973251,336.00721740891413
23,21427.03100543165,10130.407822429863,15726.04276830827,1426.2048688285445,2369.233398282421,521.1171610189368,412.2271546083956,364.4468123681922,507.2354291412714,723.0206055060767,726.9184750886943,49.56751111524506,107.27113277088573,1563.22748884861,67.75994952851516,329.5437414324987
24,20030.3361604051,9404.5527644745,14844.464742916938,1302.1058287953747,2142.7330184128987,471.2979937672492,377.2867937760303,336.6431229212198,472.0111806214274,668.9877501386773,684.5436241225535,46.72028530174316,101.10933179688207,1517.9408705466158,65.79694734722646,319.9968765401363
25,19865.557181380456,9253.842369532731,14330.832026545715,1259.9064938757745,2075.136032155995,456.4299146674142,370.52795423484014,334.12310032793886,468.0751723564762,663.8492731989694,680.6017826145664,46.46268652473743,100.55185146373496,1513.3769163921972,65.59911734144683,319.03475008157386
26,19412.097386364345,8969.564257890494,13788.633269852855,1191.0702249352507,1951.5818305762168,429.25394508759484,357.49902149011035,328.4538446829574,458.52747182417096,652.0645582359052,669.5414726700509,45.72778169919049,98.96141306282512,1500.1728806579122,65.02677275224895,316.2512093820116
27,18461.81584076339,8396.363039905389,12800.983650475277,1086.3504311197376,1770.318831136868,389.38482128827263,332.69834685264743,311.1816919858035,437.01901606181593,618.6195212968408,645.8391237022774,44.149728873808044,95.54628266102839,1463.716417452041,63.44652411637224,308.5658280987615
28,18830.001671894654,8505.407683262942,12873.046305106318,1076.0204272295423,1745.303516597013,383.8826577173659,332.07058325935327,313.19948817739544,445.43666422493317,624.4420784039488,653.8662912202017,44.661244192121394,96.6532744463847,1474.2028355871596,63.90107034757618,310.77646825902247
29,19643.57354493099,8869.520135242241,12985.239880130137,1087.3730358963587,1764.389216784259,388.0805919119651,341.2012704067653,325.2850111498508,466.5755184537582,649.8190845071075,681.9373069264948,46.55314394196816,100.7476141598144,1503.0326070297215,65.1507309835374,316.85406784935685
30,21450.588609692597,9778.169641700282,13746.824969933123,1165.4957389119036,1898.6256018184367,417.6061270176107,372.833222979201,358.9670871572686,511.4936572681223,716.0045526610548,734.9820284803255,50.105297112590826,108.43497803617403,1591.0779412854004,68.96716042067598,335.4148909370201
31,22990.20599439067,10455.50364050798,14204.738419027663,1218.9191163770133,1993.4347775997699,438.459576305271,402.2210113421995,393.85346580551015,551.1211677552133,782.3194118043932,779.9413128915719,53.11711005556994,114.95296893017347,1690.6858767943663,73.28478452265388,356.4132241790801
32,23040.277639377004,10476.619558456341,14335.921667720339,1238.7958376886147,2030.209662719694,446.54827864434213,406.5465439844841,396.2457342283738,552.2404101343598,786.3484419849547,783.1521128491473,53.350274169871604,115.45756918344233,1720.7007950825778,74.58581675425165,362.7406643898285
33,23459.88728162506,10711.747882473783,14853.830126263512,1309.2370988229934,2158.2362396070585,474.7079552430606,417.68981663104097,398.4078872023028,560.1575332787858,792.2298606811654,792.063463192715,53.93322882269189,116.71916583324584,1748.2055804082397,75.77804429551135,368.53894386493715
34,23374.47755656073,10682.259628770564,15177.77822425994,1340.3125994181366,2210.4230760183214,486.18654407812954,417.25773273146467,391.455450453406,556.1134298672878,780.263959609133,789.0854483365154,53.73592488466139,116.29217209366749,1740.7874638002384,75.45649723307767,366.97513186775694
35,22602.491259743012,10340.744478282533,15099.30402065613,1323.64771098555,2177.9049133556964,479.03411552441094,403.46738246755183,373.64609428822547,536.1842820309255,746.5079754162557,762.6397840571765,51.935686940919254,112.39620154486676,1694.6084582051476,73.4548134661775,357.2401429502787
36,21694.76760387082,9823.718157981451,14844.73307742006,1291.7719236754247,2120.49369188565,466.4064137687337,385.78394632055927,352.6975058694724,513.0989450177811,706.9175686611707,728.8571858353762,49.61560605465391,107.3752170493749,1646.466767872068,71.36805480151918,347.09140077140813
37,20814.28805600567,9418.10702517375,14442.014281939584,1257.1996306727629,2063.8292326134015,453.94296370592684,370.8297071720856,335.9571971221787,491.28988350579084,674.1900376888045,702.5133137748368,47.8460952622424,103.54574441939029,1595.8697174192375,69.17486564035576,336.4250445112865
38,19988.661619225084,9053.66340072862,14096.360144036722,1221.662444204831,2002.5789999695219,440.4708645154176,355.6045512235649,319.3413723866607,471.03637074479656,642.1578420045838,673.2323592013208,45.842121620275016,99.20886088862282,1541.108217865946,66.80116349379875,324.8807813902881
39,19339.049952899575,8811.710428821936,14048.804167224731,1201.1833838291539,1960.6891145874545,431.2571086391341,346.27013419924646,309.67568721330235,455.52093687693537,622.3131314929938,654.8125154686666,44.613448444803545,96.5498376620665,1504.887658929468,65.23114040826687,317.2451310490221
40,19486.227235475657,8797.619892662113,14146.05784342402,1209.7605835875606,1974.8997160202348,434.38275606601525,346.65767580486886,308.57812582283776,457.97577164319904,621.4274694063695,657.5714176467662,44.78892681608935,96.92959777592118,1484.1048632419731,64.33028548031051,312.86391315390387
41,21106.758722415787,9492.867839475897,15252.164653663269,1294.2973384956586,2108.2928137903064,463.72280861628536,369.67594854501897,328.796448563165,493.9385580570083,664.0758455397761,711.0394495337778,48.43078165759445,104.8110888059445,1523.8349858876961,66.0524347672443,321.2394140695686
42,23159.06653625559,10784.398866481137,16557.684552668594,1431.2276631704474,2344.654526517337,515.7109938238624,413.48047419915446,369.3745462669278,543.9594886491021,742.4841687442562,778.533684779167,53.02066796834862,114.74425455839541,1620.238335602458,70.23115229725867,341.5621890836054
43,24010.48591022724,11295.36054823327,17017.30198944515,1495.98356268668,2463.2927299593657,541.8056807428112,432.29804378701186,384.7507548318594,564.2234451252876,772.6201278928344,799.8119326850511,54.42671890699478,117.78714845257265,1651.8109646591558,71.59970534959793,348.2180100568332
44,24317.40452980793,11556.820524528039,17543.878646180776,1541.088910342423,2536.963978402851,558.0098047710397,443.88009856016845,394.13650928606444,571.7320288069515,789.4386875628046,809.9728776744876,55.127139531322804,119.3029581451971,1667.9276209045984,72.29830092928796,351.61555982895004
45,25345.367261450505,12146.445818475386,18276.19641152722,1628.2243411829013,2691.9296469564906,592.0947831909026,468.1876369855933,413.7925504672005,595.4902918795901,827.2666336319179,835.1556366329579,56.797695856645646,122.91827925660616,1714.4837977816464,74.31633363273855,361.43006016514613
46,24804.133979246682,11942.361787690299,18096.08035263863,1610.3939200795119,2661.6398708496677,585.4324922810538,461.73111659382516,407.2649328129884,582.6777529710527,813.1075260580312,815.800837163556,55.4794033517929,120.06530707508726,1711.6024310740172,74.19143737542802,360.8226397020051
47,23690.09071857835,11519.750516685835,17674.10188140008,1561.2604532655348,2574.659982850405,566.3011089682993,443.1019138064195,388.3805751466748,555.852006223211,775.4671327371741,780.2351786026776,53.07282060452856,114.8571202689009,1666.5551239494082,72.23880842095174,351.3262239613655
48,21986.117343905167,10688.034589806994,16426.922332698177,1450.6689123087933,2391.881708713162,526.0986977649997,413.96090107218214,364.45522779321664,516.8830434651702,726.1628919512355,737.9833579915245,50.28579043756852,108.8255912219546,1635.3852583638748,70.88771362895703,344.7553094922434
49,21653.27067085797,10431.60662453919,15945.985448716896,1405.8013523165623,2316.8979950658972,509.60589464697534,405.2339544660164,359.72352638099585,509.5083950676375,716.5197840886466,729.7326824326783,49.73886815114093,107.6419737297161,1622.0467094497255,70.3095384064422,341.94341209035815
50,21143.550434251934,10156.44515918722,15345.497092931295,1337.9540738097685,2197.9527607303594,483.4436757289899,391.253260333854,352.00148597617334,498.2207322084256,701.0249311346668,717.9218279894747,48.96112459369293,105.9588262297593,1612.3205553662697,69.88794672224851,339.89304307543506
51,20079.79321318633,9495.86317626569,14351.028308410432,1227.003712405791,2003.7564558470028,440.72984806028194,365.04614466519774,334.0687894101723,473.9960675994314,665.6866025064554,691.9437273089604,47.24134286555484,102.23697435652079,1567.4523237188434,67.94308000671843,330.43437820801813
52,20367.176168882277,9569.888468750147,14274.232848093485,1213.6930967175767,1978.7103275037082,435.2209069377079,364.9425607890839,336.91578410792306,481.09313023710115,672.3514902403492,702.11660030542,47.92870557919087,103.72452487614997,1579.2872801880098,68.45608023140969,332.92930352270304
53,21082.795247551556,9858.249991480538,14386.427981582205,1228.8992402048427,2006.5773402317027,441.35030667072664,373.2166782579818,346.5969878176221,497.87888854061697,692.6320361252331,727.9083159677606,49.691276111303665,107.5389777973129,1597.2637155402565,69.23529014222568,336.7189130362628
54,22758.252811598395,10639.090721720544,14981.488535350065,1300.7043442479971,2134.7922277309513,469.55140252831853,402.66813180226694,377.568825670273,538.6493362348175,753.3188720067932,778.6140872205099,53.106607778895984,114.9302405121,1671.7251161645456,72.46290786524861,352.41610920833506
55,24026.526145497643,11126.766386887564,15192.911763395747,1344.034625391726,2218.2481171762734,487.90767600039817,427.595022995666,406.7945122975465,572.4287087694261,809.0621640501539,816.1846268793118,55.61652750452967,120.36206321360152,1765.5032300673608,76.52783143540307,372.1854586731265
56,23702.16463177094,10863.859839621868,15021.728090417351,1335.3656249977762,2206.902492624381,485.41218540805926,422.78163261760835,400.5777817306288,564.7346040609614,797.0397321437499,804.6334568694926,54.82374762775933,118.64637498343413,1764.4263385352901,76.48115229472693,371.95843933836744
57,23242.934539053298,10632.305072845307,15131.467492718997,1353.0671299842422,2239.7918213573453,492.64625260868445,417.97715318640456,389.05878954546984,552.0484344254137,775.2726862452355,783.2578090037355,53.34000514010569,115.43534554479952,1751.0472917206023,75.90122164268178,369.1380045804294
58,22510.151708552905,10298.509460649895,15058.307700188214,1345.0536338949878,2225.6041939594334,489.5256583622273,405.58744481546626,371.25218863869765,532.587195999002,741.6726997629456,756.0992860707464,51.481814352087966,111.41395681152945,1718.3779777140678,74.48513148049786,362.2509916251518
