,1_dallas,2_sanantonio,3_houston,4_corpuschristi,5_mcallen,6_laredo,7_delrio,8_sanangelo,9_sansaba,10_abilene,11_wichitafalls,12_amarillo,13_lubbock,14_midland,15_fortstockton,16_pecos
0,14733.120021532804,7608.724984353067,11751.799657297228,914.9636299447909,1899.5171167339918,394.9802689330873,289.9537563141954,295.4332493114524,303.8396245820662,533.4530110500675,326.18527893253093,19.173484123630743,40.09321933119842,3283.2161593809346,110.27690629741839,533.7948650961467
1,14570.604198880306,7462.16953018078,11541.931466998167,906.4231275813663,1885.7772800072898,392.1232457677785,287.41720078191923,292.51650342733257,300.350971032479,528.0413514287807,324.6582130061201,19.09799382545968,39.93536335351413,3290.836663496849,110.53286435120921,535.0338288953765
2,14182.976750412956,7171.6411495916545,11180.748555233828,872.41422226657,1812.4085921286724,376.86716630723095,278.2447033484162,284.7039646570665,292.13625426582786,513.8811894165473,318.8201055718244,18.77302405526548,39.255826750338954,3279.0591940086606,110.13728183817281,533.1190135340247
3,13639.267773764312,6778.924498347627,10652.222994567122,818.950797447701,1695.2871359716996,352.5132587571605,265.1711716868422,275.0178513433245,281.5075609403235,496.19352471611035,309.67268670549845,18.250235406393312,38.162635767002776,3261.5144172454175,109.54798658339614,530.2665325242932
4,13604.441861150852,6709.271017451222,10512.78220639029,797.725015587817,1646.2467766916623,342.31594380465884,261.242686292022,273.7061019490723,280.6795812988482,493.9794892065994,308.5057621401884,18.17890992511849,38.013488739461195,3262.3945879894063,109.57754982320395,530.4096332525856
5,13547.293871831233,6654.95392651967,10372.532649716266,780.434806074071,1607.196358590839,334.1959092403309,256.72977988897924,270.2032531197608,279.0615791567707,488.2430767250659,310.65136713181994,18.32418407939558,38.31726808874531,3260.169343636228,109.5028081518939,530.0478465313804
6,13679.40366180523,6756.661615808807,10366.09788924906,774.4680209013468,1592.1281255172366,331.0626630593272,258.6004127910947,275.2642307761031,282.62915820964685,496.8958894444466,313.39716948998444,18.482459471449246,38.64823401895505,3249.9888959562436,109.16086652503398,528.3926796364353
7,13855.498329423219,6859.449283630129,10410.889058364073,772.4295086986224,1585.3316397975486,329.64942085492,262.7823748537237,283.47350010298004,287.31205013048196,510.60396387575565,318.5456587901004,18.793532764515113,39.298712027362335,3257.5161713445327,109.41369320545148,529.6164860370444
8,14095.798966532022,7019.0662088576855,10552.302932647308,786.5708823065843,1616.1856207514568,336.06511123616,269.0343793364685,291.01031561346616,293.13561890921045,523.6412124494539,323.43789386137007,19.076925340941013,39.89130754366047,3263.31608501569,109.60850113322675,530.5594529284624
9,14673.268428764972,7414.466699303651,11056.772054921572,841.5932105206151,1737.7014087677096,361.3327638450504,281.3112680436693,298.77468756885906,304.97882943780525,538.8052043045035,331.2184770871217,19.496846710570285,40.7693951914685,3314.3261572538904,111.32183119843246,538.8528193433223
10,15203.20006359178,7715.122132898319,11476.944601265715,883.0356127718201,1827.969958974619,380.10295334364696,288.9122595201975,301.84580666262735,314.3840092672882,546.2032034166925,334.78629676063804,19.654692467994778,41.099462722863045,3329.8017001646444,111.84162487409245,541.3688782743594
11,15258.573186559739,7767.558792908956,11693.588540078004,907.3772002104384,1882.0369249463643,391.3454868126974,290.80277938457334,298.95901485132555,314.52206579334126,541.9120769219801,332.87049814162197,19.52335791282923,40.824832139706395,3328.4767597998234,111.79712267948562,541.1534656030738
12,15039.661037566497,7801.5102198270515,11707.862015400378,919.0902689367612,1911.096040528963,397.38795791583095,290.18233950830347,294.50204198370466,310.5692863763871,534.0514254359034,324.5668566986853,19.009679469519067,39.75069129182782,3311.6934214396038,111.23340267389915,538.4247814711262
13,14736.313250017376,7739.1867794764885,11565.118367073268,911.1961374303742,1896.2614785169378,394.30330064088685,287.50154307034535,291.45562546912026,304.95064608816676,527.8134798098295,316.5630398582298,18.532511411820106,38.75289644808381,3285.109782559161,110.34050945226744,534.1027358789086
14,14359.987569064424,7625.487017465975,11427.677300435658,903.560626491318,1881.7790820226905,391.291871677336,284.65686828319394,288.07760164786396,298.0818664387203,520.7071500155153,310.0642708836833,18.16270826056668,37.97960982177375,3266.7453588339617,109.7236838349338,531.1169942740031
15,14134.736364620368,7598.130080160724,11368.534054675372,903.1380654890485,1883.0468659571422,391.5554911177544,283.1467799665233,285.2502641016892,293.4076293108587,515.0780497175739,305.6513226273888,17.91055491929012,37.45233793150547,3245.039958611615,108.99464125282155,527.5880669597168
16,14221.45521963963,7706.353379086606,11423.852546717146,909.27723383913,1896.6926148696582,394.39294992651014,285.5137206582879,287.8767474538523,295.3940606753487,519.608608460673,308.9895454156822,18.11545798045702,37.88080587817739,3259.7623165651653,109.4891368966377,529.9816708822786
