,1_dallas,2_sanantonio,3_houston,4_corpuschristi,5_mcallen,6_laredo,7_delrio,8_sanangelo,9_sansaba,10_abilene,11_wichitafalls,12_amarillo,13_lubbock,14_midland,15_fortstockton,16_pecos
0,26352.43260928909,13119.731198861544,19681.276333918093,1877.0194266399599,3063.6225846848292,677.3829024653301,524.946060905435,454.38264677928,643.5730373092694,905.8366006512513,863.6797794085951,58.50559023559714,126.48433588774753,1850.9413563004155,81.59670290526373,396.6068853133049
1,25735.827692983425,12893.631259587406,19055.781135779027,1808.000740158878,2946.932112600862,651.5820316056388,510.32280520370574,445.59214146977513,629.2214263252154,887.7066175482141,845.5355514057,57.28726275883051,123.85041080175014,1822.1065552815285,80.32555258812278,390.4283639993786
2,24655.96487248518,12286.368409566585,17994.08807263767,1696.9565678853264,2761.3180852745145,610.5418038709502,484.3504240403777,427.30980841147334,603.7782901975495,851.4035890476728,813.9959763577721,55.16643749223296,119.26535876998153,1782.981900091624,78.60078542846387,382.04500405066585
3,22775.332338854125,11259.990246906063,16482.97375174266,1520.8173909597538,2459.2311177416736,543.7488027071347,441.3520996300348,396.40063921947075,559.6374459689441,789.6691194358197,764.2725888525976,51.85926701945478,112.11552472450938,1712.3232456316346,75.48587678155714,366.9047572943785
4,22368.44496114778,10997.739193316953,16063.615211878592,1464.0791220274753,2359.1064060489807,521.6107077100714,430.1468932523591,390.9859568484752,550.7675216552443,778.4921199423118,755.5513556915495,51.29101368245234,110.88700714768784,1703.7818224624796,75.10933758632585,365.0745603366356
5,21731.01381230748,10636.98859502339,15604.301601601059,1400.9314602841866,2247.0129356541815,496.82625785550437,416.677328604025,383.4575616502162,537.3715873411347,762.6131824148622,739.5724929344786,50.22658145036457,108.58579108558207,1696.5941003460453,74.7924748050692,363.5344250582309
6,21723.93964660811,10712.098821188376,15512.41002456207,1387.8439273223314,2223.6795727805766,491.66712985239707,421.5514681795208,394.063973497525,540.2308942223831,779.882641672431,746.1776883187191,50.71512562945488,109.641983934765,1725.2279273823606,76.05476540642725,369.66988306008335
7,22180.27815225538,10941.05324393511,15527.728516709161,1394.1610931762068,2236.518146284013,494.50580529066644,435.97270999594366,415.345302818399,554.6092245893736,817.2860486285377,765.6411082074623,52.06514803286431,112.5606227595542,1796.31666626324,79.18863384943776,384.90228532524736
8,23033.515262081848,11219.25878410406,15528.902419425533,1446.165805860763,2344.775521488911,518.4420745283201,449.76838946157415,423.86397666991513,574.6245677413898,836.8011427997112,779.9579383337784,52.93996519848726,114.45190644324047,1811.4072290597837,79.85388462304627,388.1357865315333
9,24790.475422336996,12150.184518666943,16510.900243580058,1606.2600293086366,2635.8747765213475,582.8056352570815,491.81290341396954,454.6163043488108,617.2677052510172,897.8165692916166,828.1619628480005,56.149796525824925,121.39130115945635,1884.1170281707894,83.05921571371925,403.71553834755565
10,25669.146176743165,12670.210401008168,17288.420045166793,1707.6366643987587,2813.2166027844446,622.0168362722212,514.4928677554847,468.69891716868574,638.5670693057034,926.3221322975583,849.6476568497237,57.557563144040984,124.43477828827365,1911.1028523923749,84.24885593336596,409.49787372825494
11,25467.192298407008,12661.424000209514,17578.032868116126,1732.3431842654916,2851.8022242626475,630.5483180549301,514.8555980555296,464.5141277552734,633.787190842582,918.345042894995,832.5205039979584,56.3271568537957,121.77473978824169,1894.7380531387366,83.52743185460834,405.99133796542793
12,24804.077267238437,12394.951779508756,17461.64768740622,1715.1294087088056,2820.6967721508026,623.670740660329,503.85257165794417,450.90582221754795,617.1211938271447,892.0471236110697,801.4798591460798,54.164358282555405,117.09894487974331,1862.9047977619057,82.12409799281468,399.1703286333858
13,23930.991403273983,12026.804323978264,17018.691595343378,1678.1492002128891,2762.379057826137,610.7763904254582,489.88942331594876,435.9610916054236,596.041596671002,862.2819084798057,770.4721623631136,52.04647393793863,112.52025088251702,1819.2345802562445,80.19894474498841,389.8129770960614
14,23274.916500998625,11664.32187314423,16606.520172566903,1627.1436730837618,2673.9048384158104,591.2142799236234,475.1217249692889,423.460827090626,579.807018346143,837.8303909522242,746.516579392628,50.407114385697646,108.97608863389357,1785.7561218305764,78.72308392606678,382.6394450572969
15,23174.189894058603,11623.330446342216,16557.319714095087,1623.5745303491053,2668.5781594388172,590.0365234715152,473.0045103587668,420.76104894349993,577.2734012960409,832.8592903407443,735.8240617746942,49.6340212085233,107.30472395403176,1780.2577811613448,78.4806956577772,381.4612987266244
