,1_dallas,2_sanantonio,3_houston,4_corpuschristi,5_mcallen,6_laredo,7_delrio,8_sanangelo,9_sansaba,10_abilene,11_wichitafalls,12_amarillo,13_lubbock,14_midland,15_fortstockton,16_pecos
0,20421.626850179127,11785.29685448064,15954.263982753811,1473.7699176541605,3310.1229543168906,713.1398861495115,404.3144961211981,297.83582933780286,426.51502670636745,576.1897776452179,421.0117306224911,26.377500378811696,60.41916551660017,865.4758054074512,35.66391334510521,160.92829952661458
1,20071.92575047433,11583.484760831338,15681.06225888132,1448.532997760533,3253.4402205770666,700.9280381777786,397.390991693394,292.73567165619244,419.21135913012176,566.3230711208337,413.80230180139705,25.925810562049936,59.384544289828675,850.6553484899242,35.05320246452467,158.1725541723904
2,19202.487838953457,11081.733163909805,15001.81951006494,1385.7881709811586,3112.513818905336,670.566556314221,380.1775564620016,280.055498654536,401.052750280181,541.7921539421596,395.8779923189235,24.802805083165,56.81223634061524,813.8082607311599,33.53483379767395,151.32113309455414
3,17756.191111937635,10247.07702252626,13871.909540135159,1281.4131070396252,2878.084895589344,620.0606935438695,351.54326906094616,258.96222394535056,370.8461809566861,500.9853467439887,366.0611764255691,22.934702568873924,52.533241235241476,752.5136913094686,31.009050640337044,139.92389845712256
4,17377.441845247748,10028.501265849067,13576.014123556637,1254.079864704124,2816.6937708372097,606.8344598599421,344.04465888451693,253.4384180907412,362.93582911339803,490.2990553256623,358.25289134569016,22.445492820851353,51.412678471005755,736.4621627490476,30.34761063235689,136.93924518329092
5,16839.36068516983,9717.975260754327,13155.641695100756,1215.2480991059617,2729.4766841512987,588.0442263466018,333.3915402713293,245.5908626663579,351.6977577273853,475.117264655657,347.15982407530385,21.7504827656822,49.820718393063835,713.6580919074081,29.407916649774677,132.69901071353377
6,16728.360097026532,9653.916951791578,13068.923203059383,1207.237506764437,2711.4846996022043,584.1679951642486,331.19391188483655,243.97199300092018,349.3794596229447,471.985417978113,344.87143882288626,21.607109366624496,49.4923134644716,708.9538475233138,29.214067482622568,131.82429411884686
7,16878.15844748374,9740.365403788157,13185.95219614152,1218.0480217267223,2735.7653782183097,589.3990758893138,334.1596719111669,246.15670219520598,352.5080667566741,476.2119313149193,347.9596777390642,21.800595716900062,49.93550495929166,715.3023548661325,29.475672271953982,133.0047482515087
8,17184.183361801122,9916.972022181328,13425.03218247846,1240.1329572748261,2785.368678724505,600.0857158008297,340.21845997641253,250.61987179586615,358.89953720417896,484.846328007604,354.2686794525701,22.195871389722452,50.84090637936427,728.2717995208934,30.010107951624747,135.41631268930672
9,18292.928268330947,10556.827404674168,14291.231974399325,1320.1478797677228,2965.0841339383055,638.803993351014,362.1697786200895,266.7901779709337,382.0561822104004,516.1292167728095,377.12653575077684,23.627976647866447,54.12122496097255,775.2608027971871,31.946397482248493,144.1535417908695
10,19097.87434098275,11021.36083717916,14920.090890938343,1378.2385165182266,3095.5571120031555,666.9133675364683,378.106381916026,278.5297804462553,398.8678494782927,538.8405170046794,393.7212831522035,24.667681539747267,56.50272817578915,809.3747034990683,33.35213891475757,150.496748609446
11,19266.736111251263,11118.81076634433,15052.013057532782,1390.424783512982,3122.9277630278293,672.8101584487569,381.449566181468,280.99251692461416,402.39460486287294,543.6048987347733,397.202533037841,24.88579106852779,57.00232046205156,816.5311253501698,33.64703567231458,151.82742797910288
