,1_dallas,2_sanantonio,3_houston,4_corpuschristi,5_mcallen,6_laredo,7_delrio,8_sanangelo,9_sansaba,10_abilene,11_wichitafalls,12_amarillo,13_lubbock,14_midland,15_fortstockton,16_pecos
0,26308.8735300118,15182.819994356001,20553.637399510644,1898.6355328277436,4264.381423321728,918.7273478043176,520.872260708737,383.6974019866445,549.4728690613109,742.2965907939252,542.3830558093542,33.98173547069332,77.83709868105541,1114.9794125020949,45.94528108192531,207.3214984636948
1,25826.44705262353,14904.412241232638,20176.744832185384,1863.8202051816775,4186.185353621282,901.8806212587702,511.32101292854117,376.66153305016996,539.3971712044914,728.6850794889838,532.4373640369299,33.35861153040126,76.4097978396116,1094.5340068970156,45.10278130405827,203.51983891804372
2,24810.914873931135,14318.34981442543,19383.366881412705,1790.5321764488683,4021.578664830097,866.4174082832817,491.2151524045411,361.8506724424892,518.1873166961392,700.0321585182338,511.5011789234329,32.04690406337745,73.40525724928587,1051.4953921618105,43.32927658351082,195.51715295034415
3,23029.86336517477,13290.507081923912,17991.93190191537,1661.9988252788232,3732.889642882588,804.2216351698485,455.95327299543726,335.8752221468069,480.98924049017927,649.7803504554489,474.7830671133181,29.74641707516806,68.13586090341158,976.013796091047,40.21888449097784,181.48195424770213
4,22614.50512034119,13050.80432698513,17667.435957782007,1632.0236185640856,3665.5646021022876,789.7169860738202,447.72986549212186,329.8174987230133,472.31429337712166,638.0611482347077,466.2200522874856,29.209921508932403,66.90698728196139,958.4107660231066,39.49351130892944,178.20881168536798
5,21976.624150933974,12682.683969217349,17169.09557333764,1585.9895885304702,3562.1710549354884,767.441661721,435.1008754207985,320.51442953386425,458.99185728041965,620.0635373380205,453.06951473083006,28.38600548913557,65.01976075719674,931.377143785172,38.379528971267085,173.1821259829901
6,21950.71501480598,12667.731837207912,17148.854228199783,1584.1198008931792,3557.9714665847196,766.5368935297048,434.58791730069515,320.1365620357106,458.45073311001744,619.3325192122816,452.53537265095554,28.352540072641368,64.94310631651025,930.2791053858673,38.33428178344537,172.97795453034976
7,22253.486657504047,12842.460996373018,17385.392617111465,1605.96995721034,3607.04744724795,777.109926539614,440.5822959589351,324.55228483607874,464.7742574902586,627.875125869593,458.7773050009538,28.74361367214216,65.8388826485387,943.1106752329258,38.86303601579705,175.36388225108132
8,22418.608240799884,12937.752468031957,17514.39278680798,1617.8863056972723,3633.811854762129,782.8761070685363,443.8514306972581,326.9604731779421,468.2228973574884,632.5339794007856,462.18144728876035,28.956892205624793,66.32740926518414,950.1085866305606,39.15140098697551,176.665087870491
9,23355.910304050583,13478.668387158641,18246.653965527465,1685.5286925995651,3785.738295170452,815.6074605291668,462.40846409115954,340.6303996434657,487.79888008757166,658.9796622728185,481.50484236694206,30.16755410390738,69.10049923074186,989.8317812640411,40.78828622668737,184.05129800391143
